date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:58:02	391760/391760	U--MCZ	200	updated ('OK')	application/javascript	etag:%225fa50-5c41b8731bc04-gzip%22	http://blackboxjumper.maweb.eu/wp-content/cache/autoptimize/js/autoptimize_77c31d35311fa6621bda40b8b8df9873.js	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/cache/autoptimize/js/autoptimize_77c31d35311fa6621bda40b8b8df9873.js	(from http://blackboxjumper.maweb.eu/)
14:58:03	20307/20307	U--MCZ	200	updated ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:57:51%20GMT	http://blackboxjumper.maweb.eu/wiki/	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wiki/index.html	(from http://blackboxjumper.maweb.eu/)
14:58:03	378/378	U--M-Z	200	updated ('OK')	text/css	etag:%2217a-5c41b87159120-gzip%22	http://blackboxjumper.maweb.eu/wp-content/cache/autoptimize/css/autoptimize_single_c937c362719eae8e09a5a51db9557333.css?ver=1622997392	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/cache/autoptimize/css/autoptimize_single_c937c362719eae8e09a5a51db9557333e80f.css	(from http://blackboxjumper.maweb.eu/wiki/)
14:58:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Jun%202021%2012:57:55%20GMT	http://blackboxjumper.maweb.eu/?p=18	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/index0735.html	(from http://blackboxjumper.maweb.eu/wiki/)
14:58:07	6501/6501	U--MC-	200	updated ('OK')	application/json	date:Tue,%2008%20Jun%202021%2012:57:56%20GMT	http://blackboxjumper.maweb.eu/wp-json/wp/v2/pages/18	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/wp/v2/pages/18.json	(from http://blackboxjumper.maweb.eu/wiki/)
14:58:14	2458/2458	U--MCZ	200	updated ('OK')	text/xml	date:Tue,%2008%20Jun%202021%2012:58:02%20GMT	http://blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fblackboxjumper.maweb.eu%2Fwiki%2F&format=xml	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed5fce	(from http://blackboxjumper.maweb.eu/wiki/)
14:58:15	2356/2356	U--MC-	200	updated ('OK')	application/json	date:Tue,%2008%20Jun%202021%2012:58:03%20GMT	http://blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fblackboxjumper.maweb.eu%2Fwiki%2F	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed3c9d.json	(from http://blackboxjumper.maweb.eu/wiki/)
14:58:15	24394/24394	U--MCZ	200	updated ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:58:04%20GMT	http://blackboxjumper.maweb.eu/wiki/score-counter/	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wiki/score-counter/index.html	(from http://blackboxjumper.maweb.eu/wiki/)
14:58:17	3222/3222	U-----	200	untouched ('')	image/png	etag:%225f7d7c7f-c96%22	https://www.endora.cz/images/icon.png	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/www.endora.cz/images/icon.png	(from http://blackboxjumper.maweb.eu/)
14:58:17	4679/4679	U-----	200	untouched ('')	image/png	etag:%221247-5c0e35a8e8edb%22	http://blackboxjumper.maweb.eu/wp-content/uploads/2021/04/bbj-score.png	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/uploads/2021/04/bbj-score.png	(from http://blackboxjumper.maweb.eu/wiki/score-counter/)
