date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:37:10	11802/11802	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20Jun%202021%2016:36:59%20GMT	http://blackboxjumper.maweb.eu/wp-json/wp/v2/pages/491	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/wp/v2/pages/491.json	(from http://blackboxjumper.maweb.eu/wiki/score-counter/)
18:37:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Jun%202021%2016:37:02%20GMT	http://blackboxjumper.maweb.eu/?p=491	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/index87e8.html	(from http://blackboxjumper.maweb.eu/wiki/score-counter/)
18:37:11	146664/146664	---M-Z	200	added ('OK')	text/css	etag:%2223ce8-5c41b87e5d14b-gzip%22	http://blackboxjumper.maweb.eu/wp-content/cache/autoptimize/css/autoptimize_204e9c7eed2bc0fd3dcb5911af1b3e93.css	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/cache/autoptimize/css/autoptimize_204e9c7eed2bc0fd3dcb5911af1b3e93.css	(from http://blackboxjumper.maweb.eu/wiki/versions/)
18:37:12	2956/2956	---MCZ	200	added ('OK')	text/xml	date:Sun,%2006%20Jun%202021%2016:37:02%20GMT	http://blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fblackboxjumper.maweb.eu%2Fwiki%2Fscore-counter%2F&format=xml	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed39f3	(from http://blackboxjumper.maweb.eu/wiki/score-counter/)
18:37:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Jun%202021%2016:37:04%20GMT	http://blackboxjumper.maweb.eu/?p=227	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/index9a88.html	(from http://blackboxjumper.maweb.eu/wiki/versions/)
18:37:14	2651/2651	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20Jun%202021%2016:37:04%20GMT	http://blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fblackboxjumper.maweb.eu%2Fwiki%2Fversions%2F	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/oembed/1.0/embedb305.json	(from http://blackboxjumper.maweb.eu/wiki/versions/)
18:37:15	492061/492061	---MCZ	200	added ('OK')	text/css	etag:W/%227821d-5c41895216820%22	http://blackboxjumper.maweb.eu/wp-content/uploads/essential-addons-elementor/734e5f942.min.css?ver=1622997406	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/uploads/essential-addons-elementor/734e5f942.min2e6d.css	(from http://blackboxjumper.maweb.eu/wiki/versions/)
18:37:15	10363/10363	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20Jun%202021%2016:37:04%20GMT	http://blackboxjumper.maweb.eu/wp-json/wp/v2/pages/227	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/wp/v2/pages/227.json	(from http://blackboxjumper.maweb.eu/wiki/versions/)
18:37:15	2751/2751	---MCZ	200	added ('OK')	text/xml	date:Sun,%2006%20Jun%202021%2016:37:06%20GMT	http://blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fblackboxjumper.maweb.eu%2Fwiki%2Fversions%2F&format=xml	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed8987	(from http://blackboxjumper.maweb.eu/wiki/versions/)
18:37:17	33995/33995	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jun%202021%2016:37:07%20GMT	http://blackboxjumper.maweb.eu/wiki/versions/1-4/	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wiki/versions/1-4/index.html	(from http://blackboxjumper.maweb.eu/wiki/versions/)
18:37:17	295553/295553	---M-Z	200	added ('OK')	text/css	etag:%2248281-5c41b892286e9-gzip%22	http://blackboxjumper.maweb.eu/wp-content/cache/autoptimize/css/autoptimize_4595635d6d651c236339eb33cc43d3c9.css	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/cache/autoptimize/css/autoptimize_4595635d6d651c236339eb33cc43d3c9.css	(from http://blackboxjumper.maweb.eu/wiki/versions/1-4/)
18:37:18	1468/1468	---M-Z	200	added ('OK')	text/css	etag:%225bc-5c4189529ad4d-gzip%22	http://blackboxjumper.maweb.eu/wp-content/cache/autoptimize/css/autoptimize_single_8bc96f89b28be02ce6fc0ae380802fdb.css?ver=1622984744	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/cache/autoptimize/css/autoptimize_single_8bc96f89b28be02ce6fc0ae380802fdb414e.css	(from http://blackboxjumper.maweb.eu/wiki/versions/1-4/)
18:37:22	2780/2780	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20Jun%202021%2016:37:12%20GMT	http://blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fblackboxjumper.maweb.eu%2Fwiki%2Fversions%2F1-4%2F	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed3afe.json	(from http://blackboxjumper.maweb.eu/wiki/versions/1-4/)
18:37:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Jun%202021%2016:37:14%20GMT	http://blackboxjumper.maweb.eu/?p=425	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/index27ac.html	(from http://blackboxjumper.maweb.eu/wiki/versions/1-4/)
18:37:23	23138/23138	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20Jun%202021%2016:37:10%20GMT	http://blackboxjumper.maweb.eu/wp-json/wp/v2/pages/425	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/wp/v2/pages/425.json	(from http://blackboxjumper.maweb.eu/wiki/versions/1-4/)
18:37:24	2887/2887	---MCZ	200	added ('OK')	text/xml	date:Sun,%2006%20Jun%202021%2016:37:14%20GMT	http://blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fblackboxjumper.maweb.eu%2Fwiki%2Fversions%2F1-4%2F&format=xml	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/oembed/1.0/embedd964	(from http://blackboxjumper.maweb.eu/wiki/versions/1-4/)
18:37:38	85738/85738	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jun%202021%2016:37:15%20GMT	https://img.itch.zone/aW1hZ2UvNjU5MDM4LzQ5MDEzMTAuanBn/original/dL+Nvv.jpg	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/img.itch.zone/aW1hZ2UvNjU5MDM4LzQ5MDEzMTAuanBn/original/dL+Nvv.jpg	(from http://blackboxjumper.maweb.eu/wiki/versions/1-4/)
18:37:41	106192/106192	---M--	200	added ('OK')	image/jpeg	etag:%2219ed0-5c0ba27e98c61%22	http://blackboxjumper.maweb.eu/wp-content/uploads/2021/04/bandicam-2021-04-24-17-59-48-349.jpg	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/uploads/2021/04/bandicam-2021-04-24-17-59-48-349.jpg	(from http://blackboxjumper.maweb.eu/wiki/versions/1-4/)
18:37:44	201262/201262	---M--	200	added ('OK')	image/png	date:Sun,%2006%20Jun%202021%2016:37:09%20GMT	https://img.itch.zone/aW1hZ2UvNjU5MDM4LzUwNzYwODIucG5n/original/wSNwUB.png	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/img.itch.zone/aW1hZ2UvNjU5MDM4LzUwNzYwODIucG5n/original/wSNwUB.png	(from http://blackboxjumper.maweb.eu/wiki/versions/1-4/)
18:37:47	34554/34554	---M--	200	added ('OK')	image/jpeg	etag:%2286fa-5ba97dabef8d5%22	http://blackboxjumper.maweb.eu/wp-content/uploads/2021/02/Black_Box_Jumper_1_4__31-12-2020-16-43-44-10-1024x576.jpg	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/uploads/2021/02/Black_Box_Jumper_1_4__31-12-2020-16-43-44-10-1024x576.jpg	(from http://blackboxjumper.maweb.eu/wiki/versions/1-4/)
18:37:51	85738/85738	---M--	200	added ('OK')	image/jpeg	etag:%2214eea-5ba97daafba83%22	http://blackboxjumper.maweb.eu/wp-content/uploads/2021/02/Black_Box_Jumper_1_4__31-12-2020-16-43-44-10.jpg	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/uploads/2021/02/Black_Box_Jumper_1_4__31-12-2020-16-43-44-10.jpg	(from http://blackboxjumper.maweb.eu/wiki/versions/1-4/)
18:37:51	1049948/1049948	---MCZ	200	added ('OK')	application/javascript	etag:%2210055c-5c41b87e55c1b-gzip%22	http://blackboxjumper.maweb.eu/wp-content/cache/autoptimize/js/autoptimize_3dc240dcc38f75ebb336116cd74d136b.js	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/cache/autoptimize/js/autoptimize_3dc240dcc38f75ebb336116cd74d136b.js	(from http://blackboxjumper.maweb.eu/wiki/versions/)
18:37:53	48740/48740	---M--	200	added ('OK')	image/jpeg	etag:%22be64-5c0ba2723cf9a%22	http://blackboxjumper.maweb.eu/wp-content/uploads/2021/04/bandicam-2021-04-24-18-04-08-543-1024x576.jpg	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/uploads/2021/04/bandicam-2021-04-24-18-04-08-543-1024x576.jpg	(from http://blackboxjumper.maweb.eu/wiki/versions/1-4/)
18:37:57	33934/33934	---M--	200	added ('OK')	image/jpeg	etag:%22848e-5c0ba27b03c99%22	http://blackboxjumper.maweb.eu/wp-content/uploads/2021/04/bandicam-2021-04-24-18-03-54-310-1024x576.jpg	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/uploads/2021/04/bandicam-2021-04-24-18-03-54-310-1024x576.jpg	(from http://blackboxjumper.maweb.eu/wiki/versions/1-4/)
18:38:00	110558/110558	---M--	200	added ('OK')	image/jpeg	etag:%221afde-5c0ba25c22ce9%22	http://blackboxjumper.maweb.eu/wp-content/uploads/2021/04/bandicam-2021-04-24-18-04-08-543.jpg	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/uploads/2021/04/bandicam-2021-04-24-18-04-08-543.jpg	(from http://blackboxjumper.maweb.eu/wiki/versions/1-4/)
18:38:02	82447/82447	---M--	200	added ('OK')	image/jpeg	etag:%221420f-5c0ba275a160c%22	http://blackboxjumper.maweb.eu/wp-content/uploads/2021/04/bandicam-2021-04-24-18-03-54-310.jpg	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/uploads/2021/04/bandicam-2021-04-24-18-03-54-310.jpg	(from http://blackboxjumper.maweb.eu/wiki/versions/1-4/)
18:38:03	391760/391760	---MCZ	200	added ('OK')	application/javascript	etag:%225fa50-5c41b8731bc04-gzip%22	http://blackboxjumper.maweb.eu/wp-content/cache/autoptimize/js/autoptimize_77c31d35311fa6621bda40b8b8df9873.js	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/cache/autoptimize/js/autoptimize_77c31d35311fa6621bda40b8b8df9873.js	(from http://blackboxjumper.maweb.eu/wiki/versions/1-4/)
